time (sec), y-accel
0.000324964523315,-0.00015625
0.00144410133362,0.002529296875
0.00249695777893,0.00326171875
0.00354409217834,-0.004794921875
0.00459098815918,-0.002109375
0.00563406944275,0.005458984375
0.00668096542358,0.001796875
0.0077269077301,-0.002353515625
0.00876998901367,-0.002353515625
0.00981712341309,0.000576171875
0.0109379291534,0.001552734375
0.0119860172272,8.7890625e-05
0.0130369663239,-0.00015625
0.0140891075134,0.0008203125
0.0151360034943,0.00130859375
0.0161828994751,0.00228515625
0.0172309875488,-0.00064453125
0.0182709693909,0.003017578125
0.0193231105804,0.003994140625
0.0204169750214,0.002529296875
0.021467924118,0.003505859375
0.0225129127502,-0.00064453125
0.023561000824,-0.006015625
0.0246090888977,-0.002109375
0.0256540775299,-0.0030859375
0.0267019271851,0.000576171875
0.0277469158173,0.002041015625
0.0287909507751,-0.006259765625
0.0298390388489,-0.001865234375
0.0309300422668,0.000576171875
0.0319709777832,8.7890625e-05
0.0330100059509,8.7890625e-05
0.0340540409088,8.7890625e-05
0.035099029541,-0.00162109375
0.0361349582672,0.001552734375
0.0371739864349,0.0047265625
0.0382130146027,-0.00015625
0.0392510890961,-0.000400390625
0.0402939319611,0.0008203125
0.0413451194763,-0.00064453125
0.0423901081085,0.00228515625
0.0434350967407,-0.0011328125
0.0444819927216,-0.002109375
0.0455269813538,-0.002109375
0.0465750694275,-0.00015625
0.0476191043854,0.002529296875
0.0486600399017,0.004482421875
0.0497059822083,-0.00064453125
0.0507531166077,-0.000400390625
0.0517981052399,0.003505859375
0.0528440475464,0.00033203125
0.0538840293884,0.002529296875
0.0549290180206,0.00375
0.0559749603271,0.00033203125
0.0570180416107,-0.001376953125
0.0580630302429,8.7890625e-05
0.0591139793396,0.004482421875
0.0601589679718,0.003017578125
0.0612070560455,0.0008203125
0.0622520446777,0.00130859375
0.063304901123,-0.00015625
0.0643501281738,-0.000400390625
0.0653929710388,0.00130859375
0.0664389133453,-0.004306640625
0.0674860477448,-0.00015625
0.0685300827026,0.004482421875
0.0695769786835,0.004970703125
0.07062292099,0.000576171875
0.0716660022736,0.001796875
0.0727140903473,0.00033203125
0.0737581253052,-0.0011328125
0.0748059749603,0.001796875
0.0758519172668,0.00326171875
0.0768949985504,0.004482421875
0.0779421329498,0.003994140625
0.078987121582,0.00375
0.0800340175629,0.0008203125
0.0810809135437,0.0047265625
0.0821249485016,0.0047265625
0.0831689834595,0.0008203125
0.084214925766,-0.001376953125
0.0852580070496,0.000576171875
0.0863029956818,-0.0011328125
0.0873501300812,0.00375
0.0883939266205,0.00326171875
0.0894401073456,8.7890625e-05
0.0905010700226,-0.00259765625
0.0915460586548,0.00033203125
0.0925929546356,-0.00162109375
0.0936379432678,-0.00259765625
0.0946860313416,0.004482421875
0.0957350730896,0.00228515625
0.0967791080475,0.0047265625
0.0978269577026,0.00375
0.0988740921021,-0.000888671875
0.0999710559845,0.002529296875
0.101021051407,0.004970703125
0.102066993713,0.002041015625
0.103114128113,0.00521484375
0.104157924652,0.0027734375
0.105205059052,0.003505859375
0.106251001358,-0.003330078125
0.107294082642,-0.000400390625
0.108340024948,0.0027734375
0.109383106232,-0.000400390625
0.110435962677,-0.002353515625
0.111481904984,-0.004306640625
0.112524032593,0.003505859375
0.113569021225,8.7890625e-05
0.114618062973,-0.00357421875
0.115662097931,-0.001865234375
0.116708040237,0.00521484375
0.117753982544,0.001064453125
0.11879992485,-0.00455078125
0.119848966599,-0.00357421875
0.120947122574,0.003994140625
0.121992111206,0.004482421875
0.123035907745,0.00326171875
0.12408208847,0.0008203125
0.125127077103,-0.00015625
0.126172065735,0.00375
0.127218961716,0.001064453125
0.128261089325,-0.00357421875
0.129306077957,-0.00162109375
0.130398988724,0.00033203125
0.131448030472,0.00228515625
0.132493019104,0.00326171875
0.133534908295,0.00228515625
0.134580135345,-0.0030859375
0.135626077652,0.005947265625
0.13667011261,0.00228515625
0.137715101242,0.00130859375
0.138757944107,-0.003330078125
0.139801979065,0.001064453125
0.14089512825,0.003994140625
0.141942977905,0.0066796875
0.142991065979,0.004482421875
0.144165992737,0.007412109375
0.145250082016,0.0008203125
0.146297931671,-0.000888671875
0.147349119186,-0.00064453125
0.148392915726,0.000576171875
0.149439096451,0.0027734375
0.150495052338,0.001064453125
0.151538133621,0.00033203125
0.152585029602,-0.001865234375
0.153630018234,0.001796875
0.154675006866,0.001064453125
0.155721902847,-0.00259765625
0.156769990921,-0.00064453125
0.157814979553,-0.000400390625
0.15886092186,-0.000888671875
0.159954071045,-0.000888671875
0.161003112793,8.7890625e-05
0.162053108215,0.00814453125
0.16310095787,-0.000888671875
0.164144992828,-0.003818359375
0.165190935135,-0.001376953125
0.166239023209,0.004482421875
0.167283058167,-0.004794921875
0.168330907822,-0.00357421875
0.169376134872,0.001796875
0.170471906662,-0.0011328125
0.171517133713,0.0027734375
0.172563076019,-0.002109375
0.173609972,-0.006259765625
0.174654006958,0.003017578125
0.175700902939,0.00326171875
0.17674612999,0.000576171875
0.177789926529,0.001552734375
0.178838014603,-0.000400390625
0.179929018021,0.002529296875
0.180982112885,-0.001376953125
0.182025909424,0.00228515625
0.183073997498,0.001064453125
0.184121131897,0.0008203125
0.185164928436,0.005703125
0.18621301651,0.00716796875
0.187258005142,-0.001865234375
0.188302993774,-0.00357421875
0.189350128174,-0.00162109375
0.190447092056,0.0008203125
0.191497087479,0.0027734375
0.192543029785,0.003017578125
0.193591117859,0.00619140625
0.194634914398,0.00228515625
0.195682048798,0.00228515625
0.196727991104,0.001064453125
0.197772026062,0.00326171875
0.198818922043,-0.00259765625
0.199865102768,-0.00162109375
0.200963973999,0.001064453125
0.202009916306,0.002041015625
0.203057050705,0.001552734375
0.204103946686,0.003017578125
0.205148935318,0.003017578125
0.206197023392,0.00033203125
0.207243919373,0.00716796875
0.208287000656,0.001796875
0.20933508873,0.000576171875
0.210429906845,8.7890625e-05
0.211483955383,0.00033203125
0.212528944016,0.001064453125
0.213577032089,-0.00064453125
0.214622974396,0.0027734375
0.215667009354,0.001552734375
0.216715097427,0.002529296875
0.217757940292,0.00033203125
0.218806028366,0.002529296875
0.21985411644,0.00033203125
0.220953941345,0.00326171875
0.222002029419,0.005458984375
0.223047971725,0.004970703125
0.224096059799,0.00130859375
0.225145101547,0.00228515625
0.226191043854,0.00765625
0.227239131927,0.00375
0.228282928467,0.003994140625
0.229331016541,-0.001376953125
0.230427026749,8.7890625e-05
0.231481075287,0.0027734375
0.232527017593,0.001796875
0.233573913574,0.003017578125
0.234621047974,0.005703125
0.235666036606,-0.000400390625
0.23671412468,-0.006259765625
0.237759113312,-0.001865234375
0.238804101944,0.000576171875
0.23985004425,-0.000400390625
0.240943908691,-0.002109375
0.241991996765,0.0027734375
0.243036031723,-0.00064453125
0.244082927704,-0.0040625
0.245129108429,-0.00162109375
0.246201038361,0.00033203125
0.247250080109,-0.00015625
0.248295068741,-0.001376953125
0.249342918396,0.007412109375
0.250437021255,-0.016025390625
0.251485109329,-0.001376953125
0.25252699852,-0.0040625
0.253574132919,0.0047265625
0.254619121552,0.003994140625
0.255662918091,0.001552734375
0.25671005249,0.004970703125
0.257755041122,8.7890625e-05
0.258806943893,0.001064453125
0.259855031967,0.002529296875
0.26095199585,0.001796875
0.261996984482,-0.00015625
0.263040065765,-0.00162109375
0.264087915421,0.00326171875
0.265131950378,0.003994140625
0.266175031662,0.0027734375
0.267221927643,-0.005283203125
0.268265962601,-0.00015625
0.269309997559,0.007900390625
0.270411014557,0.006435546875
0.271457910538,0.00423828125
0.272504091263,0.00326171875
0.273550033569,0.006435546875
0.274595975876,0.002529296875
0.275640010834,-0.001376953125
0.276684045792,0.00130859375
0.277730941772,0.006435546875
0.278773069382,0.004970703125
0.279820919037,0.004970703125
0.28090596199,0.002529296875
0.281944990158,-0.00748046875
0.282982110977,-0.0030859375
0.284016132355,-0.00259765625
0.285052061081,0.004970703125
0.286090135574,0.00423828125
