0, 0.0059375,-0.20856
0.003, -0.00041015625,-0.28056
0.006, 0.002763671875,-0.32456
0.009, -0.002607421875,-0.40456
0.012, 0.0059375,-0.46056
0.015, 0.00349609375,-0.44856
0.018, -0.00041015625,-0.37656
0.021, 0.005205078125,-0.40456
0.024, 0.00642578125,-0.54856
0.027, -0.003095703125,-0.52856
0.03, 0.00544921875,-0.47256
0.033, -0.0048046875,-0.56056
0.036, -0.010419921875,-0.57256
0.039, -0.00138671875,-0.55256
0.042, -0.000166015625,-0.46056
0.045, -0.006025390625,-0.58456
0.048, -0.004072265625,-0.42856
0.051, 0.00642578125,-0.52856
0.054, -0.005537109375,-0.62056
0.057, -0.001875,-0.52056
0.06, -0.00041015625,-0.51256
0.063, -0.002607421875,-0.41656
0.066, 0.000322265625,-0.47256
0.069, -0.00529296875,-0.54056
0.072, -0.001875,-0.32056
0.075, -0.002119140625,-0.26056
0.078, -0.005537109375,-0.32856
0.081, -0.001875,-0.42456
0.084, -0.002607421875,-0.28856
0.087, -0.001142578125,-0.24856
0.09, -0.01505859375,-0.21256
0.093, -0.001875,-0.07656
0.096, 0.00837890625,-0.16456
0.099, 0.006181640625,-0.12056
0.102, -0.000654296875,-0.07256
0.105, -0.001142578125,0.00344
0.108, -0.001142578125,-0.02856
0.111, 0.009111328125,-0.21656
0.114, 0.002763671875,1.06744
0.117, -0.003828125,0.03544
0.12, -0.004072265625,-0.02856
0.123, -0.001630859375,-0.95256
0.126, -0.003095703125,-0.94856
0.129, -0.003828125,-0.03256
0.132, -0.00578125,-0.05656
0.135, 0.002763671875,0.04344
0.138, 0.00203125,-0.03256
0.141, -0.0028515625,0.01944
0.144, -0.0048046875,-0.09256
0.147, 0.000322265625,0.02344
0.15, -0.001875,-0.08856
0.153, -0.004560546875,-0.08056
0.156, 0.003251953125,-0.05656
0.159, 0.005693359375,-0.16456
0.162, -0.0008984375,-0.12056
0.165, -0.0028515625,-0.16056
0.168, 0.0030078125,-0.16856
0.171, 7.8125e-05,-0.15656
0.174, 0.002763671875,-0.23256
0.177, 0.00203125,-0.20456
0.18, -0.00333984375,-0.33256
0.183, 0.009111328125,-0.20456
0.186, -0.001875,-0.18456
0.189, 0.001787109375,-0.14456
0.192, -0.019697265625,-0.20856
0.195, -0.002607421875,-0.12056
0.198, -0.00431640625,-0.13256
0.201, 0.000810546875,-0.95656
0.204, 0.001787109375,-0.27656
0.207, 0.00447265625,-0.12456
0.21, -0.003095703125,-0.12056
