time (sec), y-accel
0.000480175018311,0.002109375
0.00160598754883,0.001865234375
0.00265097618103,0.0030859375
0.00368905067444,0.00162109375
0.0047299861908,0.0011328125
0.00577807426453,-0.0008203125
0.00681614875793,-0.0008203125
0.00785708427429,0.004306640625
0.00889897346497,0.00162109375
0.00993394851685,0.001376953125
0.0109939575195,0.002841796875
0.0120320320129,0.0011328125
0.0130660533905,0.00015625
0.0141069889069,-0.004482421875
0.0151579380035,-0.00033203125
0.016193151474,0.00162109375
0.0172319412231,0.00259765625
0.0182721614838,0.002353515625
0.0193059444427,0.00259765625
0.0203440189362,0.00357421875
0.0214681625366,0.004306640625
0.0225119590759,0.000400390625
0.0235459804535,0.0011328125
0.0245840549469,-0.001796875
0.0256240367889,0.0011328125
0.026661157608,0.00162109375
0.0276920795441,-0.00033203125
0.0287311077118,0.000400390625
0.0297701358795,0.0108984375
0.0308051109314,-0.00228515625
0.0318939685822,-0.001796875
0.0329279899597,0.000400390625
0.0339660644531,0.005283203125
0.0350050926208,-0.001552734375
0.0360400676727,-0.00033203125
0.0370769500732,0.00455078125
0.0381281375885,0.00357421875
0.039165019989,-0.003505859375
0.0402021408081,0.0030859375
0.041246175766,-0.00130859375
0.0422821044922,0.003818359375
0.0433170795441,0.01138671875
0.0443551540375,-0.014736328125
0.0454299449921,0.003330078125
0.0464701652527,0.0011328125
0.047511100769,0.00259765625
0.0485429763794,0.00015625
0.0495810508728,-0.001552734375
0.0506191253662,-0.00130859375
0.0516631603241,-0.00130859375
0.0526990890503,0.001376953125
0.0537359714508,0.002109375
0.0547871589661,-0.00228515625
0.055820941925,-0.0008203125
0.05686211586,0.0040625
0.0578980445862,0.00015625
0.0589320659637,-0.0008203125
0.0599689483643,0.002353515625
0.0610160827637,0.00064453125
0.0620591640472,-0.00228515625
0.0631210803986,0.002109375
0.0641651153564,-0.001796875
0.0652101039886,-8.7890625e-05
0.0662651062012,0.004306640625
0.0673079490662,0.005771484375
0.0683541297913,0.004306640625
0.0694031715393,0.0011328125
0.0704469680786,-0.000576171875
0.0715041160583,0.002353515625
0.0725469589233,-0.001796875
0.0735931396484,-0.001064453125
0.0746419429779,0.00357421875
0.0756821632385,-0.002041015625
0.0767290592194,-0.001796875
0.0777759552002,-0.00033203125
0.0788209438324,0.003330078125
0.0798690319061,0.00015625
0.0809540748596,0.000888671875
0.0820059776306,0.000400390625
0.0830471515656,0.001376953125
0.0840930938721,0.000888671875
0.0851409435272,-8.7890625e-05
0.0861899852753,-0.003017578125
0.0872571468353,0.005771484375
0.088299036026,0.005283203125
0.0893449783325,0.003818359375
0.0903930664062,0.004794921875
0.0914649963379,-0.002041015625
0.0925140380859,0.00162109375
0.0935561656952,0.000888671875
0.0946481227875,0.004306640625
0.0956909656525,-0.0008203125
0.0967409610748,-0.004482421875
0.0977840423584,-8.7890625e-05
0.0988309383392,-0.005458984375
0.0998799800873,0.000888671875
0.100929021835,0.0011328125
0.101974964142,-0.002529296875
0.103024959564,0.002841796875
0.104067087173,-0.0008203125
0.105116128922,-0.00228515625
0.106158018112,0.000888671875
0.107197999954,0.00357421875
0.108246088028,-0.00130859375
0.109290122986,0.0030859375
0.110337018967,0.0011328125
0.111438035965,-0.002529296875
0.112493038177,0.002109375
0.113540172577,0.000400390625
0.114587068558,0.001376953125
0.115851163864,-0.003994140625
0.11692404747,-0.004482421875
0.118145942688,-0.005947265625
0.119194030762,-0.0047265625
0.120244026184,-0.005458984375
0.121288061142,-0.013759765625
0.1223320961,-8.7890625e-05
0.123386144638,0.000888671875
0.124428033829,0.0128515625
0.125473976135,-0.01693359375
0.126522064209,0.003330078125
0.1275639534,0.00552734375
0.128611087799,0.00064453125
0.129655122757,0.001865234375
0.130695104599,-0.000576171875
0.13174700737,-0.001552734375
0.132790088654,0.000400390625
0.13383603096,0.00259765625
0.134886026382,0.002841796875
0.135928153992,0.000400390625
0.136976003647,0.00015625
0.138025045395,-0.003994140625
0.139065980911,-0.001552734375
0.140114068985,-0.00033203125
0.141157150269,-0.0164453125
0.142199039459,0.0128515625
0.14338517189,-0.0144921875
0.144433021545,-8.7890625e-05
0.145485162735,-8.7890625e-05
0.146535158157,-0.00228515625
0.147576093674,0.004794921875
0.148621082306,-0.001064453125
0.149662971497,0.000888671875
0.150722026825,-0.004970703125
0.151776075363,-0.001064453125
0.152816057205,-0.001552734375
0.153862953186,-0.001796875
0.15490603447,-0.001064453125
0.155946969986,-8.7890625e-05
0.156998157501,-0.0008203125
0.158040046692,-0.000576171875
0.159096956253,-0.00033203125
0.160144090652,0.00015625
0.161187171936,0.00845703125
0.162235021591,0.006015625
0.163278102875,0.002353515625
0.164318084717,-0.001552734375
0.165364027023,0.000400390625
0.166407108307,0.00943359375
0.167451143265,0.007236328125
0.168498039246,0.001376953125
0.169538021088,0.00357421875
0.17058300972,-0.001064453125
0.171632051468,-0.001796875
0.172672986984,0.001376953125
